Rechnungsnummer,datum,phase,Empfänger Land,Empfänger PLZ,plz_norm,Tonnage (eff.),Lademeter,Erlöse Fracht,Erlöse Diesel,Erlöse Maut,status
2586869,2026-01-30,in_dlv_2025_fallback,FR,40000,40000,0.0,0.0,654.7656,19.6473,0.0,t_zero
2586869,2026-01-30,in_dlv_2025_fallback,GR,611 00,61100,68.11,0.0,104.32,3.13,0.0,no_dlv
2586869,2026-01-30,in_dlv_2025_fallback,IT,16151,16151,0.0,0.0,55.7795,1.6741,0.0,t_zero
4251021886,2026-01-30,in_dlv_2025_fallback,CH,6260,6260,0.0,0.0,4.8498,0.1455,0.0,t_zero
2586869,2026-01-30,in_dlv_2025_fallback,AT,4075,4075,0.0,0.0,27.7152,0.8315,0.0,t_zero
2586869,2026-01-30,in_dlv_2025_fallback,AT,4075,4075,0.0,0.0,243.7477,7.3128,0.0,t_zero
2586869,2026-01-30,in_dlv_2025_fallback,FR,72700,72700,0.0,0.0,258.4121,7.7513,0.0,t_zero
2586869,2026-01-30,in_dlv_2025_fallback,ES,15910,15910,0.0,0.0,205.92,6.18,0.0,t_zero
2586869,2026-01-30,in_dlv_2025_fallback,ES,15910,15910,0.0,0.0,553.23,16.6,0.0,t_zero
2586869,2026-01-30,in_dlv_2025_fallback,FR,72700,72700,0.0,0.0,43.6279,1.3087,0.0,t_zero
2586869,2026-01-30,in_dlv_2025_fallback,ES,08830,08830,0.0,0.0,26.0838,0.7824,0.0,t_zero
2586869,2026-01-30,in_dlv_2025_fallback,GR,570 22,57022,67.0,0.0,80.2,2.41,0.0,no_dlv
2586869,2026-01-30,in_dlv_2025_fallback,IT,16151,16151,0.0,0.0,76.1605,2.2859,0.0,t_zero
2586869,2026-01-30,in_dlv_2025_fallback,AT,4075,4075,0.0,0.0,14.8571,0.4457,0.0,t_zero
2586869,2026-01-30,in_dlv_2025_fallback,ES,08830,08830,0.0,0.0,44.2818,1.3283,0.0,t_zero
2586869,2026-01-30,in_dlv_2025_fallback,FR,40000,40000,0.0,0.0,27.0844,0.8127,0.0,t_zero
2586869,2026-01-30,in_dlv_2025_fallback,ES,36400,36400,0.0,0.0,91.0802,2.7321,0.0,t_zero
2586869,2026-01-30,in_dlv_2025_fallback,GR,564 29,56429,0.0,0.0,219.784,6.5928,0.0,no_dlv_t_zero
2586869,2026-01-30,in_dlv_2025_fallback,ES,36400,36400,0.0,0.0,137.28,4.12,0.0,t_zero
2586869,2026-01-30,in_dlv_2025_fallback,ES,08830,08830,0.0,0.0,33.9692,1.019,0.0,t_zero
2586869,2026-01-30,in_dlv_2025_fallback,ES,08830,08830,0.0,0.0,96.4489,2.8931,0.0,t_zero
2586869,2026-01-30,in_dlv_2025_fallback,GR,564 29,56429,276.96,0.0,133.256,3.9972,0.0,no_dlv
2586869,2026-01-30,in_dlv_2025_fallback,GR,564 29,56429,0.0,0.0,653.48,19.6,0.0,no_dlv_t_zero
2586869,2026-01-30,in_dlv_2025_fallback,GR,410 00,41000,394.0,0.0,234.08,7.02,0.0,no_dlv
4251021886,2026-01-30,in_dlv_2025_fallback,CH,6260,6260,0.0,0.0,11.1978,0.3359,0.0,t_zero
2586869,2026-02-02,in_dlv_2025_fallback,ES,08830,08830,0.0,0.0,53.63,1.61,0.0,t_zero
2586869,2026-02-02,in_dlv_2025_fallback,ES,08830,08830,0.0,0.0,142.6718,4.2796,0.0,t_zero
2586869,2026-02-02,in_dlv_2025_fallback,ES,08830,08830,0.0,0.0,1.5016,0.045,0.0,t_zero
2586869,2026-02-02,in_dlv_2025_fallback,ES,08830,08830,0.0,0.0,136.545,4.0959,0.0,t_zero
2586869,2026-02-03,in_dlv_2025_fallback,AT,2230,2230,0.0,0.0,101.64,3.05,0.0,t_zero
2586869,2026-02-03,in_dlv_2025_fallback,AT,2230,2230,0.0,0.0,30.33,0.91,0.0,t_zero
2586869,2026-02-03,in_dlv_2025_fallback,FR,40000,40000,0.0,0.0,284.8836,8.5482,0.0,t_zero
2586869,2026-02-03,in_dlv_2025_fallback,FR,40000,40000,0.0,0.0,45.7164,1.3718,0.0,t_zero
4251023240,2026-02-03,in_dlv_2025_fallback,DE,71229,71229,78.0,0.0,101.67,2.03,0.72,no_dlv
2586869,2026-02-03,in_dlv_2025_fallback,AT,2351,2351,0.0,0.0,37.8337,1.1364,0.0,t_zero
4251023240,2026-02-18,in_dlv_2025_fallback,DE,71229,71229,741.0,0.0,813.36,16.27,5.76,no_dlv
4251023240,2026-02-24,in_dlv_2025_fallback,DE,71229,71229,8.0,0.0,111.06,2.22,0.72,no_dlv
4251026214,2026-02-27,in_dlv_2025_fallback,DE,71229,71229,140.0,0.0,186.1,0.0,0.0,no_dlv
4251026214,2026-03-10,in_dlv_2025_fallback,DE,71229,71229,590.0,0.0,675.78,27.03,4.32,no_dlv
