leistungsdatum,auftragsnummer,kunde,empf_land,empf_plz,fracht,diesel,maut,transportversicherung,verzollung,lademittel,gefahrgut,gb_safety_ssd,avisgebuehr,langgutzuschlag,sonstige_nebengeb,GESAMT,sum_kategorien,identitaet_delta,identitaet_ok
2026-01-29,7092010032732008,EBM-Papst Mulfingen GmbH & Co. KG,SK,905 01,960.0000,67.2000,37.7600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1064.9600,1064.9600,0.0000,True
2026-01-29,7092010032426006,EBM-Papst Mulfingen GmbH & Co. KG,PL,03-236,920.0000,64.4000,95.4300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1079.8300,1079.8300,0.0000,True
2026-01-30,7092010033710005,EBM-Papst Mulfingen GmbH & Co. KG,IE,E41,3375.0000,236.2500,64.6200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3675.8700,3675.8700,0.0000,True
2026-01-30,7092010033706008,EBM-Papst Mulfingen GmbH & Co. KG,IE,R32 PN8W,1258.3000,88.0800,13.3000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1359.6800,1359.6800,0.0000,True
2026-01-30,7092010033712009,EBM-Papst Mulfingen GmbH & Co. KG,IE,H91,2980.8000,208.6600,47.5100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3236.9700,3236.9700,-0.0000,True
2026-01-30,7092010033709009,EBM-Papst Mulfingen GmbH & Co. KG,IE,R32 PN8W,3375.0000,236.2500,64.6200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3675.8700,3675.8700,0.0000,True
2026-01-30,7092010032678009,EBM-Papst Mulfingen GmbH & Co. KG,PL,59-241,477.0000,33.3900,39.6300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,550.0200,550.0200,0.0000,True
2026-02-02,7092010033113004,EBM-Papst Mulfingen GmbH & Co. KG,PL,03-236,920.0000,58.8800,95.4300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1074.3100,1074.3100,0.0000,True
2026-02-02,7092010032391007,EBM-Papst Mulfingen GmbH & Co. KG,DE,74673,774.0000,49.5400,84.2100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,907.7500,907.7500,0.0000,True
2026-02-03,7092010033571002,EBM-Papst Mulfingen GmbH & Co. KG,PL,03-236,920.0000,58.8800,95.4300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1074.3100,1074.3100,0.0000,True
2026-02-03,7092010033920008,EBM-Papst Mulfingen GmbH & Co. KG,SI,1370,305.0000,19.5200,5.1200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,329.6400,329.6400,0.0000,True
2026-02-03,7092010032729008,EBM-Papst Mulfingen GmbH & Co. KG,SI,4223,587.0000,37.5700,13.6400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,638.2100,638.2100,0.0000,True
2026-02-04,7092010033887004,EBM-Papst Mulfingen GmbH & Co. KG,PL,03-236,920.0000,58.8800,95.4300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1074.3100,1074.3100,0.0000,True
2026-02-06,7092010035686001,EBM-Papst Mulfingen GmbH & Co. KG,IE,R32 PN8W,3375.0000,216.0000,64.6200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3655.6200,3655.6200,0.0000,True
2026-02-06,7092010032717005,EBM-Papst Mulfingen GmbH & Co. KG,EE,75306,660.0000,42.2400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,702.2400,702.2400,0.0000,True
2026-02-06,7092010034645009,EBM-Papst Mulfingen GmbH & Co. KG,PL,59-241,79.0000,5.0600,2.4800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,86.5400,86.5400,0.0000,True
2026-02-06,7092010034558002,EBM-Papst Mulfingen GmbH & Co. KG,PL,03-236,920.0000,58.8800,95.4300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1074.3100,1074.3100,0.0000,True
2026-02-06,7092010035690008,EBM-Papst Mulfingen GmbH & Co. KG,IE,R32 PN8W,3375.0000,216.0000,64.6200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3655.6200,3655.6200,0.0000,True
2026-02-06,7092010032742007,EBM-Papst Mulfingen GmbH & Co. KG,SK,913 11,174.0000,11.1400,1.1100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,186.2500,186.2500,0.0000,True
2026-02-06,7092010034764007,EBM-Papst Mulfingen GmbH & Co. KG,PL,64-300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,True
2026-02-06,7092010033617007,EBM-Papst Mulfingen GmbH & Co. KG,PL,70-895,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,True
2026-02-06,7092010034649007,EBM-Papst Mulfingen GmbH & Co. KG,SK,913 11,174.0000,11.1400,1.1100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,186.2500,186.2500,0.0000,True
2026-02-06,7092010034961000,EBM-Papst Mulfingen GmbH & Co. KG,PL,32-050,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,True
2026-02-06,7092010035677009,EBM-Papst Mulfingen GmbH & Co. KG,IE,H91,208.1000,13.3200,1.9000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,223.3200,223.3200,0.0000,True
2026-02-06,7092010035682003,EBM-Papst Mulfingen GmbH & Co. KG,IE,H91,3505.0000,224.3200,64.6200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3793.9400,3793.9400,0.0000,True
2026-02-09,7092010036362003,EBM-Papst Mulfingen GmbH & Co. KG,IE,E41,3375.0000,216.0000,64.6200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3655.6200,3655.6200,0.0000,True
2026-02-10,7092010036369002,EBM-Papst Mulfingen GmbH & Co. KG,IE,R32 PN8W,3375.0000,216.0000,64.6200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3655.6200,3655.6200,0.0000,True
2026-02-10,7092010035626007,EBM-Papst Mulfingen GmbH & Co. KG,PL,03-236,920.0000,58.8800,95.4300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1074.3100,1074.3100,0.0000,True
2026-02-10,7092010034044000,EBM-Papst Mulfingen GmbH & Co. KG,SK,905 01,1100.0000,70.4000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1170.4000,1170.4000,0.0000,True
2026-02-10,7092010035387007,EBM-Papst Mulfingen GmbH & Co. KG,PL,03-236,920.0000,58.8800,95.4300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1074.3100,1074.3100,0.0000,True
2026-02-11,7092010035967001,EBM-Papst Mulfingen GmbH & Co. KG,PL,03-236,920.0000,58.8800,95.4300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1074.3100,1074.3100,0.0000,True
2026-02-11,7092010035964000,EBM-Papst Mulfingen GmbH & Co. KG,PL,03-236,920.0000,58.8800,95.4300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1074.3100,1074.3100,0.0000,True
2026-02-11,7092010034047001,EBM-Papst Mulfingen GmbH & Co. KG,SK,905 01,1100.0000,70.4000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1170.4000,1170.4000,0.0000,True
2026-02-12,7092010035614004,EBM-Papst Mulfingen GmbH & Co. KG,GB,CM2 5,2380.0000,0.0000,0.0000,15.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2395.0000,2395.0000,0.0000,True
2026-02-12,7092010036308001,EBM-Papst Mulfingen GmbH & Co. KG,SK,913 04,571.0000,36.5400,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,617.5400,617.5400,0.0000,True
2026-02-12,7092010036310004,EBM-Papst Mulfingen GmbH & Co. KG,SK,913 11,545.0000,34.8800,5.5500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,585.4300,585.4300,0.0000,True
2026-02-12,7092010035965007,EBM-Papst Mulfingen GmbH & Co. KG,PL,03-236,920.0000,58.8800,95.4300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1074.3100,1074.3100,0.0000,True
2026-02-13,7092010036736002,EBM-Papst Mulfingen GmbH & Co. KG,IE,H91,2980.8000,190.7700,47.5100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3219.0800,3219.0800,-0.0000,True
2026-02-13,7092010036782009,EBM-Papst Mulfingen GmbH & Co. KG,PL,93-231,1250.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1250.0000,1250.0000,0.0000,True
2026-02-13,7092010037399008,EBM-Papst Mulfingen GmbH & Co. KG,IE,R32 PN8W,3375.0000,216.0000,64.6200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3655.6200,3655.6200,0.0000,True
2026-02-13,7092010037403002,EBM-Papst Mulfingen GmbH & Co. KG,IE,F92,3325.0000,212.8000,64.6200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3602.4200,3602.4200,0.0000,True
2026-02-13,7092010037407000,EBM-Papst Mulfingen GmbH & Co. KG,IE,F92,3325.0000,212.8000,64.6200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3602.4200,3602.4200,0.0000,True
2026-02-13,7092010036306007,EBM-Papst Mulfingen GmbH & Co. KG,PL,59-241,79.0000,5.0600,2.4800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,86.5400,86.5400,0.0000,True
2026-02-13,7092010036322007,EBM-Papst Mulfingen GmbH & Co. KG,EE,75306,350.0000,22.4000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,372.4000,372.4000,0.0000,True
2026-02-13,7092010034675006,EBM-Papst Mulfingen GmbH & Co. KG,EE,75306,150.0000,9.6000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,159.6000,159.6000,0.0000,True
2026-02-13,7092010037394003,EBM-Papst Mulfingen GmbH & Co. KG,IE,R32 PN8W,3375.0000,216.0000,64.6200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3655.6200,3655.6200,0.0000,True
2026-02-13,7092010036894009,EBM-Papst Mulfingen GmbH & Co. KG,EE,75306,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,True
2026-02-13,7092010036313005,EBM-Papst Mulfingen GmbH & Co. KG,SI,4202,139.0000,8.9000,1.7100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,149.6100,149.6100,0.0000,True
2026-02-16,7092010036852009,EBM-Papst Mulfingen GmbH & Co. KG,PL,03-236,920.0000,58.8800,95.4300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1074.3100,1074.3100,0.0000,True
2026-02-17,7092010037037009,EBM-Papst Mulfingen GmbH & Co. KG,PL,03-236,920.0000,58.8800,95.4300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1074.3100,1074.3100,0.0000,True
2026-02-17,7092010037374005,EBM-Papst Mulfingen GmbH & Co. KG,HR,52460,620.0000,39.6800,13.6400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,673.3200,673.3200,0.0000,True
2026-02-17,7092010037371004,EBM-Papst Mulfingen GmbH & Co. KG,HR,52460,1300.0000,83.2000,57.9900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1441.1900,1441.1900,0.0000,True
2026-02-18,7092010037360008,EBM-Papst Mulfingen GmbH & Co. KG,HR,52460,1300.0000,83.2000,57.9900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1441.1900,1441.1900,0.0000,True
2026-02-18,7092010037372001,EBM-Papst Mulfingen GmbH & Co. KG,HR,52460,1300.0000,83.2000,57.9900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1441.1900,1441.1900,0.0000,True
2026-02-18,7092010037011009,EBM-Papst Mulfingen GmbH & Co. KG,SK,905 01,1100.0000,70.4000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1170.4000,1170.4000,0.0000,True
2026-02-18,7092010037389009,EBM-Papst Mulfingen GmbH & Co. KG,PL,03-236,920.0000,58.8800,95.4300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1074.3100,1074.3100,0.0000,True
2026-02-18,7092010037925009,EBM-Papst Mulfingen GmbH & Co. KG,DE,74673,594.0000,38.0200,5.5500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,637.5700,637.5700,0.0000,True
2026-02-18,7092010037926006,EBM-Papst Mulfingen GmbH & Co. KG,PL,59-241,611.2500,39.1200,64.4000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,714.7700,714.7700,0.0000,True
2026-02-19,7092010038159007,EBM-Papst Mulfingen GmbH & Co. KG,RS,18400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,True
2026-02-19,7092010037840005,EBM-Papst Mulfingen GmbH & Co. KG,PL,93-231,715.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,715.0000,715.0000,0.0000,True
2026-02-19,7092010038155009,EBM-Papst Mulfingen GmbH & Co. KG,SK,913 04,174.0000,11.1400,1.1100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,186.2500,186.2500,0.0000,True
2026-02-19,7092010038157003,EBM-Papst Mulfingen GmbH & Co. KG,SK,913 11,546.0000,34.9400,4.4400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,585.3800,585.3800,-0.0000,True
2026-02-20,7092010037604003,EBM-Papst Mulfingen GmbH & Co. KG,SK,905 01,1100.0000,70.4000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1170.4000,1170.4000,0.0000,True
2026-02-20,7092010038321008,EBM-Papst Mulfingen GmbH & Co. KG,IE,R32 PN8W,3375.0000,216.0000,64.6200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3655.6200,3655.6200,0.0000,True
2026-02-20,7092010038405005,EBM-Papst Mulfingen GmbH & Co. KG,PL,03-236,920.0000,58.8800,95.4300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1074.3100,1074.3100,0.0000,True
2026-02-20,7092010038154002,EBM-Papst Mulfingen GmbH & Co. KG,PL,03-236,920.0000,58.8800,95.4300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1074.3100,1074.3100,0.0000,True
2026-02-20,7092010038181008,EBM-Papst Mulfingen GmbH & Co. KG,EE,75306,460.0000,29.4400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,489.4400,489.4400,0.0000,True
2026-02-20,7092010038341006,EBM-Papst Mulfingen GmbH & Co. KG,IE,H91,2149.9000,137.5900,28.5100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2316.0000,2316.0000,-0.0000,True
2026-02-20,7092010038324009,EBM-Papst Mulfingen GmbH & Co. KG,IE,R32 PN8W,3375.0000,216.0000,64.6200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3655.6200,3655.6200,0.0000,True
2026-02-23,7092010039289000,EBM-Papst Mulfingen GmbH & Co. KG,IE,E41,3375.0000,216.0000,64.6200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3655.6200,3655.6200,0.0000,True
2026-02-23,7092010039006003,EBM-Papst Mulfingen GmbH & Co. KG,SK,905 01,975.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,975.0000,975.0000,0.0000,True
2026-02-23,7092010038681003,EBM-Papst Mulfingen GmbH & Co. KG,PL,93-231,1125.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1125.0000,1125.0000,0.0000,True
2026-02-24,7092010038926005,EBM-Papst Mulfingen GmbH & Co. KG,PL,03-236,920.0000,58.8800,95.4300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1074.3100,1074.3100,0.0000,True
2026-02-25,7092010039445000,EBM-Papst Mulfingen GmbH & Co. KG,PL,59-241,533.7500,34.1600,49.5400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,617.4500,617.4500,0.0000,True
2026-02-26,7092010039773004,EBM-Papst Mulfingen GmbH & Co. KG,PL,03-236,920.0000,58.8800,95.4300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1074.3100,1074.3100,0.0000,True
2026-02-27,7092010038919007,EBM-Papst Mulfingen GmbH & Co. KG,GB,CM2 5,2380.0000,152.3200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2532.3200,2532.3200,0.0000,True
2026-02-27,7092010039973008,EBM-Papst Mulfingen GmbH & Co. KG,SI,4202,139.0000,11.2600,1.7100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,151.9700,151.9700,0.0000,True
2026-02-27,7092010040013007,EBM-Papst Mulfingen GmbH & Co. KG,EE,75306,260.0000,21.0600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,281.0600,281.0600,0.0000,True
2026-02-27,7092010040466001,EBM-Papst Mulfingen GmbH & Co. KG,PL,32-050,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,True
2026-02-27,7092010039965003,EBM-Papst Mulfingen GmbH & Co. KG,SK,913 11,546.0000,44.2300,4.4400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,594.6700,594.6700,-0.0000,True
2026-02-27,7092010040436004,EBM-Papst Mulfingen GmbH & Co. KG,SI,4223,510.0000,32.6400,10.2300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,552.8700,552.8700,0.0000,True
2026-02-27,7092010039971004,EBM-Papst Mulfingen GmbH & Co. KG,PL,93-231,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,True
2026-02-27,7092010040001004,EBM-Papst Mulfingen GmbH & Co. KG,PL,03-236,920.0000,58.8800,95.4300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1074.3100,1074.3100,0.0000,True
2026-02-27,7092010040384008,EBM-Papst Mulfingen GmbH & Co. KG,IE,R32 PN8W,1871.9000,119.8000,24.7100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2016.4100,2016.4100,0.0000,True
2026-02-27,7092010040426005,EBM-Papst Mulfingen GmbH & Co. KG,IE,H91,3055.5000,195.5500,49.4200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3300.4700,3300.4700,-0.0000,True
2026-03-02,7092010039422001,EBM-Papst Mulfingen GmbH & Co. KG,GB,CM2 5,2380.0000,192.7800,0.0000,15.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2587.7800,2587.7800,0.0000,True
2026-03-03,7092010041294009,EBM-Papst Mulfingen GmbH & Co. KG,SI,1370,305.0000,24.7100,5.1200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,334.8300,334.8300,0.0000,True
2026-03-03,7092010040781005,EBM-Papst Mulfingen GmbH & Co. KG,PL,93-231,975.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,975.0000,975.0000,0.0000,True
2026-03-03,7092010041885009,EBM-Papst Mulfingen GmbH & Co. KG,IE,E41,3375.0000,273.3800,64.6200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,25.0000,3738.0000,3738.0000,0.0000,True
2026-03-03,7092010040896006,EBM-Papst Mulfingen GmbH & Co. KG,SK,905 01,960.0000,77.7600,37.7600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1075.5200,1075.5200,0.0000,True
2026-03-03,7092010040780008,EBM-Papst Mulfingen GmbH & Co. KG,PL,03-236,920.0000,74.5200,95.4300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1089.9500,1089.9500,0.0000,True
2026-03-04,7092010040598009,EBM-Papst Mulfingen GmbH & Co. KG,SK,905 01,1100.0000,89.1000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1189.1000,1189.1000,0.0000,True
2026-03-04,7092010039774001,EBM-Papst Mulfingen GmbH & Co. KG,PL,03-236,920.0000,74.5200,95.4300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1089.9500,1089.9500,0.0000,True
2026-03-04,7092010039426009,EBM-Papst Mulfingen GmbH & Co. KG,GB,CM2 5,2380.0000,192.7800,0.0000,15.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2587.7800,2587.7800,0.0000,True
2026-03-04,7092010041400004,EBM-Papst Mulfingen GmbH & Co. KG,PL,59-241,477.0000,38.6400,39.6300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,555.2700,555.2700,0.0000,True
2026-03-05,7092010041535003,EBM-Papst Mulfingen GmbH & Co. KG,PL,03-236,920.0000,74.5200,95.4300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1089.9500,1089.9500,0.0000,True
2026-03-06,7092010039427006,EBM-Papst Mulfingen GmbH & Co. KG,GB,CM77 8QN,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,True
2026-03-06,7092010041907008,EBM-Papst Mulfingen GmbH & Co. KG,PL,03-236,920.0000,74.5200,95.4300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1089.9500,1089.9500,0.0000,True
2026-03-06,7092010042048007,EBM-Papst Mulfingen GmbH & Co. KG,IE,R32 PN8W,1871.9000,151.6200,24.7100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,25.0000,2073.2300,2073.2300,0.0000,True
2026-03-06,7092010042351008,EBM-Papst Mulfingen GmbH & Co. KG,PL,93-231,695.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,695.0000,695.0000,0.0000,True
2026-03-06,7092010041984009,EBM-Papst Mulfingen GmbH & Co. KG,SK,905 01,494.0000,40.0100,6.6600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,540.6700,540.6700,0.0000,True
2026-03-06,7092010042775002,EBM-Papst Mulfingen GmbH & Co. KG,IE,H91,3505.0000,283.9100,64.6200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,25.0000,3878.5300,3878.5300,0.0000,True
2026-03-06,7092010041908005,EBM-Papst Mulfingen GmbH & Co. KG,PL,03-236,920.0000,74.5200,95.4300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1089.9500,1089.9500,0.0000,True
2026-03-06,7092010042770007,EBM-Papst Mulfingen GmbH & Co. KG,IE,R32 PN8W,3375.0000,273.3800,64.6200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,25.0000,3738.0000,3738.0000,0.0000,True
2026-03-06,7092010041940005,EBM-Papst Mulfingen GmbH & Co. KG,EE,75306,660.0000,53.4600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,713.4600,713.4600,0.0000,True
2026-03-06,7092010042046003,EBM-Papst Mulfingen GmbH & Co. KG,PL,70-895,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,True
2026-03-06,7092010042765003,EBM-Papst Mulfingen GmbH & Co. KG,IE,R32 PN8W,3375.0000,273.3800,64.6200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,25.0000,3738.0000,3738.0000,0.0000,True
2026-03-09,7092010042292004,EBM-Papst Mulfingen GmbH & Co. KG,PL,03-236,920.0000,74.5200,95.4300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1089.9500,1089.9500,0.0000,True
2026-03-09,7092010042296002,EBM-Papst Mulfingen GmbH & Co. KG,PL,03-236,920.0000,74.5200,95.4300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1089.9500,1089.9500,0.0000,True
2026-03-09,7092010040600009,EBM-Papst Mulfingen GmbH & Co. KG,SK,905 01,1100.0000,89.1000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1189.1000,1189.1000,0.0000,True
2026-03-10,7092010042291007,EBM-Papst Mulfingen GmbH & Co. KG,SK,905 01,1100.0000,89.1000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1189.1000,1189.1000,0.0000,True
2026-03-10,7092010042616008,EBM-Papst Mulfingen GmbH & Co. KG,PL,03-236,920.0000,74.5200,95.4300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1089.9500,1089.9500,0.0000,True
2026-03-11,7092010042297009,EBM-Papst Mulfingen GmbH & Co. KG,SK,905 01,1100.0000,89.1000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1189.1000,1189.1000,0.0000,True
2026-03-11,7092010042295005,EBM-Papst Mulfingen GmbH & Co. KG,SK,905 01,1100.0000,89.1000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1189.1000,1189.1000,0.0000,True
2026-03-12,7092010043098001,EBM-Papst Mulfingen GmbH & Co. KG,DE,74673,1195.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1195.0000,1195.0000,0.0000,True
2026-03-12,7092010042822003,EBM-Papst Mulfingen GmbH & Co. KG,SK,905 01,960.0000,77.7600,37.7600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1075.5200,1075.5200,0.0000,True
